id,text,speaker_std,file_id
20187," Sí, ya hablé. Ha venido esta mañana, hemos estado como una hora y media y le dicho: oye, compadre, mañana cuando toquen el tema pon un punto de carácter personal, que no es obligatorio, es una posición que puede estar uno equivocado, y mis colegas que son cuatro tienen una posición expresada en la resolución, que obviamente es la que hay que acatar (ininteligible). Eso es lo que va a decir.",MONTESINOS,40
20188, Que no se meta en cojudeces.,ARCE,40
20189," No, no.",MONTESINOS,40
20190, Ya lo has ablandado.,ARCE,40
20191," Ya está ablandado. (Risas). Es que es un tipo difícil, ha sido difícil mientras no hubo tiempo; pero ahora sí está ya.",MONTESINOS,40
20192, Ya está.,ARCE,40
20193, Ya está ya.,MONTESINOS,40
20194," Se cagaba de miedo y decía (ininteligible). Vamos nomás, sube al carro.",ARCE,40
20195, Ahí no pasó nada.,MONTESINOS,40
20196," Feliz, hermano, tú lo hubieras visto, como dices tú (ininteligible). Vamos nomás en el carro.",ARCE,40
20197, Ahí en el carro nadie te dice nada.,MONTESINOS,40
20198, Es que es gente que no tiene costumbre pues a estos movimientos.,ARCE,40
20199," No, no. Es que él es provinciano, nunca en su vida haría esas cosas. Acuérdate, carajo, no está acostumbrado a salir, carajo, ni al Club Internacional Arequipa.",MONTESINOS,40
20200," Ah, está bien, si es así está bien. Porque la posición de la (ininteligible) es bien clara.",ARCE,40
20201," Sí, yo le he explicado bien.",MONTESINOS,40
20202," Si a ti te preguntan (ininteligible) de acuerdo a lo que establece la ley. Eso no lo decimos nosotros, lo establece la Constitución en su artículo 31.°. A raíz de eso, en este caso, se desarrolló la participación ciudadana, como el referéndum, que es un tipo de votación directa, la revocatoria y normas de la Ley 26300. Pero como es una ley de carácter general, entonces el Congreso vio por conveniente cambiarlo dos veces.",ARCE,40
20203, De ahí el procedimiento.,MONTESINOS,40
20204," Y luego el problema, ahí cambian dos cosas: cambia la cuestión sustantiva y cambia (ininteligible) adjetiva. La sustantiva le da valor impositivo y la (ininteligible). Y cuando viene el documento venía ya por la ONPE, estudiado por la ONPE, se había modificado la ley. Y entonces ¿qué ley aplico? La ley cuando me piden para las planillas.",ARCE,40
20205, O la vigente.,MONTESINOS,40
20206, O la vigente que le dicen (ininteligible) primero se va al Congreso.,ARCE,40
20207, Claro.,MONTESINOS,40
20208," Eso es lo práctico, no tenemos alternativa. Lo otro. ¿Acaso nosotros hemos paralizado el proceso del referéndum? No.",ARCE,40
20209, Ha seguido su trámite.,MONTESINOS,40
20210," El referéndum continuó en el Congreso y si el Congreso no lo ha aprobado ahí es una discusión de una mayoría y una minoría. Y ganó la mayoría, pudo haber ganado la minoría.",ARCE,40
20211, Claro. La minoría no obtuvo 48.,MONTESINOS,40
20212, Claro. Ya no (ininteligible).,ARCE,40
20213, Eso no.,MONTESINOS,40
20214," Eso es cuestionar al Congreso, yo no tengo porqué meterme en el problema del Congreso.",ARCE,40
20215, Ya Ramiro sabe que mañana no debe hablar. No va a hablar.,MONTESINOS,40
20216, Si me deja hablar a mí (ininteligible).,ARCE,40
20217," Habla tú nomás. Explícale mejor, porque Lucho no le va a explicar (ininteligible) tú entra decidido nomás.",MONTESINOS,40
20218," Walter también es otra vaina, se enreda. No, que yo he dicho.",ARCE,40
20219, Explícale nomás ese tema.,MONTESINOS,40
20220, Y en el artículo 31.° está la clave. Recuerdas que lo hablamos acá.,ARCE,40
20221," Sí, sí.",MEDELIUS,40
20222," Lo que pasa es que en esa oportunidad pusimos el 31.°, pero por confiscarle a Ramiro nos olvidamos de poner nuevamente  el artículo 31.° Ahí está la solución, hermano, además es bien claro, el artículo 31.°, dice bien claro: La democracia directa e indirecta  (ininteligible) establece la ley. (Ininteligible) fue cambiada dos veces (ininteligible) ha sido derogada la cuestión sustancial (ininteligible) eso no nos corresponde a nosotros. La Constitución se aplica (ininteligible) no podemos hacer nada. Señores del Jurado, yo creo que la solución es justamente para favorecerlo a él y no (ininteligible).",ARCE,40
20223," Pero ellos no, la visita que van a hacer no es por el tema del referéndum. Lo que quieren ver es si hay autonomía del Jurado Nacional de Elecciones.",MONTESINOS,40
20224, (Ininteligible). (Risas).,MEDELIUS,40
20225," O sea que está de acuerdo contigo, entonces.",ARCE,40
20226," Te han desviado, compadre. Hay un abogado ahí que ha sido decano en Iquitos, que fue decano del Colegio de Abogados de Iquitos. (9)",MONTESINOS,40
20227, (Ininteligible).,ARCE,40
20228," Parece que está, carajo, buscándote como loco?",MONTESINOS,40
20229," Le estaba yo diciendo a Carlos Bringas, digo, yo lo conozco porque lo he conocido cuando era decano. Alguien me buscaba por el problema de su hermano, porque quería saber (ininteligible). Yo he ido hablar con Pedro Romero, pero nunca le encontraba, así que yo le dije: hermano, no puedo hablar (ininteligible). Pero yo le conozco a él muchos años (ininteligible). Lo que sí más bien me enteré, como dijo Carlos Bringas, que él está en coordinación con un chico del jurado y que es un compañero del colegio, no sé de dónde. Todo se sabe, hermano, todo se sabe ahí mismo. Entonces, hay una noticia allá, (ininteligible) parece que hay que cambiar al secretariado, hermano.",ARCE,40
20230, A ese cojudo hay que botarlo urgente.,MONTESINOS,40
20231," Todas las trampas las hace él, Ese día que íbamos a hacer lo del referéndum (ininteligible). Ese día (ininteligible) yo lo hubiera hecho mejor. Lucho lo quiere, Lucho lo tiene mucha consideración.",ARCE,40
20232, ¿Por qué le tiene mucha consideración?,MONTESINOS,40
20233," Hermano, el Jurado no crece por culpa del Secretario General, tiene  amedrentada a la gente, hermano.",ARCE,40
20234," Pero sácalo, pues.",MEDELIUS,40
20235," Carajo, le he dicho a Lucho y Lucho dice no, es difícil.",ARCE,40
20236," Bueno, hay que botarlo. ¿Quién nombra al secretario?",MONTESINOS,40
20237," Nosotros, hermano, el plenario. (ininteligible)",ARCE,40
20238," Entonces, voy a hablar a Lucho.",MONTESINOS,40
20239," Hay que sacarlo y hay que sacar a concurso esa plaza, hermano.",ARCE,40
20240, ¿Es con concurso esa plaza?,MONTESINOS,40
20241," Con concurso (ininteligible, y el Jurado me culpa, hermano, le hacemos (ininteligible) al Jurado; entonces, hermano, mira, ahora vamos a tener plata y el Jurado no crece porque está ese huevón. Si les he (ininteligible) que compren computadoras.",ARCE,40
20242, Y tanto poder tiene ese huevón.,MEDELIUS,40
20243," Se queja, pues, hermano al Presidente. El secretario tú sabes que todos. La verdad, pues, hermano, el secretario lo primero que dice: la cosa es así, asa (ininteligible); entonces, tú ves que comienza a manejar el asunto y parece que el  secretario lo está manejando, (ininteligible). Pero es un trabajo en equipo, el secretario es un hombre que tiene que ser un hombre muy amplio, traer los mejores abogados, como debe ser, hermano.",ARCE,40
20244, Así es.,MONTESINOS,40
20245, Por eso que yo elijo cuál es el mejor abogado.,ARCE,40
20246, Que buena idea este concurso.,MEDELIUS,40
20247," Sí, muy buena idea.",MONTESINOS,40
20248," Inclusive le estoy diciendo no un secretario, un subsecretario también, hermano.",ARCE,40
20249," Claro, se enferma el pata y tienes (ininteligible)",MONTESINOS,40
20250," Lo que me pasó, hermano. Yo me enfermé de la noche a la mañana.",ARCE,40
20251, (ininteligible),MONTESINOS,40
20252," Carajo a mí no me reconoce nadie por la experiencia, por los años que tengo, ¿no es cierto?.",ARCE,40
20253, Claro.,MONTESINOS,40
20254," Pero luego el secretario comenzó a hacer lo que le da la gana. Cuando yo he ingresado, puta, yo pues he regresado, puta, yo pensé que estaba mejor (ininteligible).",ARCE,40
20255, Ya estaba (ininteligible),MONTESINOS,40
20256, (ininteligible).,ARCE,40
20257, Agradece que (ininteligible) que en cualquier momento lo sacan a él y queda la otra persona y no pasó nada.,MEDELIUS,40
20258," Hermano, además que hoy día  (ininteligible).",ARCE,40
20259, Y el otro se queda ahí y se acabo el asunto.,MONTESINOS,40
20260, Ahí trabaja en toda esa cuestión y (ininteligible).,ARCE,40
20261, ¿Y no están de acuerdo?,MONTESINOS,40
20262," Sí están de acuerdo, pues, hermano, pero Lucho me mandó, lo que yo planteo se lo dio a Ramiro y Ramiro: no, que la ley dice, habla de secretario, de subsecretario. Y le digo: (ininteligible) el subsecretario es  el que reemplaza al secretario en todas sus funciones.",ARCE,40
20263, Claro.,MONTESINOS,40
20264," O sea, (ininteligible) y se acabó el problema y depende del Jurado Nacional.",ARCE,40
20265," Si no está prohibido, está permitido.",MONTESINOS,40
20266," Así es, pues, hermano. (ininteligible)",ARCE,40
20267," Es importante, es fundamental.",MONTESINOS,40
20268," Porque mira, fíjate si el programa tú quieres que crezca, yo estuve en Chile (ininteligible) me acuerdo que el secretario general (ininteligible) era un profesor de derecho constitucional de la Católica, hermano, te puedes imaginar; además dictaba clase, estaba ahí, traía  sus cosas y se iba a clases, cuando regresaba dejaba su plaza de docente y seguía trabajando. Éste no, éste se cierra y no atiende a nadie y toda la (ininteligible), como dices tú, (ininteligible).",ARCE,40
20269," Pero ahí (ininteligible), es imposible que todos lean todas las resoluciones así del día,  es la verdad, pero ahí va, hay que confiar, si tú tienes confianza te dan y firmas, te pasan y firmas (ininteligible)...",MONTESINOS,40
20270," Sí, eso es verdad.",ARCE,40
20271, (ininteligible).,MONTESINOS,40
20272,—Risas.,BACKGROUND,40
20273, (ininteligible),MEDELIUS,40
20274, (ininteligible) se supone que el que lee y se da cuenta (ininteligible).,ARCE,40
20275, (ininteligible).,MEDELIUS,40
20276," ¿Sabes qué cosa ocurre con el secretario? Por ejemplo, el otro día... hay una resolución que ha hecho Ramiro sobre el voto. No, no, sobre el doctor, cómo se llama ahora, sobre la cifra repartidora. Dice: cómo es posible, que es injusto que la Constitución dice esto y no sé cuántos. Entonces, ¿qué hemos interpretado nosotros? En el artículo 25.° de la Ley Electoral Municipal  dice lo siguiente: “Cuando se trata del reparto del asunto de la cifra repartidora, se va hacia el entero, si son 5, entonces (10) sería dos y medio; pero como no puedo, la mitad sería tres, más uno son cuatro, (ininteligible) Ahora, pero la ley dice : “No, pero atenta contra la Constitución (ininteligible) Tenemos que hacer un voto confiscando eso”. “No, así nomás. No, yo no voy a firmar eso. Yo no firmo esta cojudez”. “Anda, vuelve a hacer en ese sentido tal, tal, tal, tal, tal”. Como dices tú ¿quién, pues, va a estar realizando (ininteligible)?",ARCE,40
20277," Apóyame. Disculpa, eso que te estaba comentando, pues, en Surquillo, Carabayllo, Chorrillos y Chaclacayo.",MEDELIUS,40
20278," Ya tú sabes, ya me comentaste. Ya me preguntó y ahora me pregunta delante de ti. Él no me da órdenes, él me pide favor, no es como tú que me da órdenes.",ARCE,40
20279, Para que no vayas (ininteligible)  me lo apoyes ahí.,MEDELIUS,40
20280," No, no, (ininteligible) así nomás. ¿Para qué se mete, son bien conchudos estos congresistas de M. Se van, se meten (risas) a hacer propaganda en un mitin  (ininteligible) ¿qué es esto? Y “mañana vamos a sacar un decreto supremo en el que favorezca a 200 familias para darles título de propiedad”. Y esto sale en una grabación (ininteligible) como dice Carlos (ininteligible)  la voz ¿qué dice? Que mañana...y me pregunto (ininteligible)",ARCE,40
20281," Pero ¿si ha armado eso, hermano?",MEDELIUS,40
20282," Escucha un ratito. Ahí no queda, habían presentado un cassette en donde a este congresista le hacían una entrevista en la radio y dice “gracias al señor fulano de tal, el candidato, por él, por él, por él —y entre ellos lo cuenta al candidato— hemos obtenido (ininteligible) Es un cojudo.",ARCE,40
20283, El otro día Hildebrandt sacó un cassette de la grabación de una conversación del dueño de canal 4 hablando con otra persona.,MONTESINOS,40
20284, (Ininteligible).,ARCE,40
20285, (Ininteligible) mi voz,MONTESINOS,40
20286, Ésa es una alternativa.,ARCE,40
20287," Entonces la pregunta es ¿de cuándo acá el Reglamento Peruano (ininteligible) las grabaciones, por eso es las grabaciones de teléfonos.",MONTESINOS,40
20288," Tú sabes que antes no valía, ahora el Código Procesal Civil sí lo vale. Carajo, vale.",ARCE,40
20289," Las versiones magnetofónicas hablan, hermano.",MONTESINOS,40
20290," ¿Cuál es la versión magnetofónica? Un vídeo, (ininteligible) magnetofónica (ininteligible)",ARCE,40
20291, Un cassette de conversaciones telefónicas.,MONTESINOS,40
20292," No, ni siquiera, es una entrevista radial.",ARCE,40
20293, Pero no reconocido (ininteligible),MONTESINOS,40
20294, Ya ves cómo me traicionas.,ARCE,40
20295," Claro, pues, hermano. No, pero mira, ésa la de Moquegua, la Cristina (ininteligible) esa pata, compadre, está con el PUM. Eso es como me dijera, carajo, que Polay Campos ha salido, caramba, figurativamente elegido ya alcalde...",MONTESINOS,40
20296," Pero mira, mira. Eso no quiere decir que haya una nueva elección, eso no. Porque estamos diciendo “no a lugar a esto y que se vaya a la complementaria”.",ARCE,40
20297, Pero ¿para qué se hace una jarana?,MONTESINOS,40
20298, Ahora ni siquiera se sabe quién está ganando...,ARCE,40
20299," No, no, está perdiendo la mujer, no viene ganando, no viene ganando. El tema de Moquegua es un problema de Estado, hermano, no es un problema de (risas)",MONTESINOS,40
20300, Ya me jodiste. Así me (ininteligible) hermano (ininteligible) confiemos.,ARCE,40
20301, Pero has visto tú todo lo que hemos pasado con lo del Ecuador.,MONTESINOS,40
20302, Pero ése es otro problemita.,ARCE,40
20303," No, no, el caso de Moquegua ¿por qué? Yo también le he explicado a Ramiro, Ramiro está totalmente de acuerdo, va a apoyar en el tema de lo de Moquegua. ¿Por qué te digo yo, hermano? La Cristina esta, la mujer, está haciendo un proyecto con el PUM entre Puno y Moquegua para armar la lucha armada con un movimiento campesino. Entonces, el cojo Diez Canseco, que ha sido empañado en el Congreso está en estos momentos trabajando políticamente allá en la zona. Entonces, lo que necesitan ellos es asumir el control político del área para a partir de ahí potenciar con los recursos del esto toda la acción subversiva. Porque ellos dice que el Sendero está en un proceso de repliegue, el MRTA está durmiendo, ¿por qué? Porque ha sido duramente golpeado en la zona de Huallaga. Entonces ¿qué cosa nos queda? Nos queda a nosotros el área más clara. Así como Abimael encendió Ayacucho, ¿cuál es el área crítica ahora? Los movimientos campesinos que siempre fueron originarios y dieron lugar a la guerrilla del 65. ¿Dónde se levantó Hugo Blanco el 65?  En Cusco, en Quillabamba, concretamente. (11) ¿Dónde está el área crítica ahora del movimiento campesino? En la zona de Juliaca, Puno y toda esta área situada, toda esta zona en las alturas. Y ¿dónde es la salida natural de descanso? Es Moquegua. Entonces, es por eso que la mujer se ha presentado y pelea el tema de la ...",MONTESINOS,40
