row_id,speech,speaker_std,file_id
284,"Muy bien, ¿cómo fue ese su encuentro inicial con el señor Markovich en el 85, usted lo conocía y lo ha visto desde esa época?",LEWIS,1
285,"Sí, pero eventualmente.",GARCIA,1
286,¿Usted también indicó que estaba familiarizado con Alan García?,LEWIS,1
287,"Sí, Alan García, yo lo he conocido porque estu dió en mi misma universidad en diferentes promociones. Y luego, como yo fui Se cretario del Consejo de Ministros y ocasionalmente he ocupado la Secretaría de la Presidencia de la República, he sido solicitado por Alan García hasta en dos opor tunidades para entrevistas con el Presidente Belaunde cuando Alan García era can didato a la Presidencia, y luego cuando yo he sido Diputado y García Presidente. Nos hemos visto en actos oficiales.",GARCIA,1
288,¿El señor García tuvo que dejar el país después?,LEWIS,1
289,"García, dejó el país en el año 92. Como es públi co, como es de público conocimiento.",GARCIA,1
290,¿Se fue porque se dudaba si él estaba envuelto en activida des ilegales?,LEWIS,1
291,"Bueno, esa es la versión del gobierno actual. Pe ro Colombia le ha dado un asilo político. Hay dos versiones.",GARCIA,1
292,¿Usted esta familiarizado con el General José Roberto Graham?,LEWIS,1
293,"Si, yo conozco a un General Graham, pero qui siera saber su apellido materno.",GARCIA,1
294,No estoy seguro.,LEWIS,1
295,"En el Perú, el apellido materno es muy impor tante.",GARCIA,1
296,"Para su conocimiento, él no había nunca sido senador en Estados Unidos. ¿Usted no sabe si él había sido o ha sido senador en los Estados Unidos?",LEWIS,1
297,"No, señor.",GARCIA,1
298,"Cuando usted era activo en el Congreso, ¿usted se familiariza con una operación llamada ""Operación Cóndor""?",LEWIS,1
299,Sí la conocí.,GARCIA,1
300,"¿Me puede decir en qué consistía, bueno lo que usted sabe?",LEWIS,1
301,"Bueno, esas operaciones siempre se llevan con cierta reserva y son calificadas y ejecutadas por el Ministerio del Interior. Yo no tengo conceptos exactos de ese tema, pero sé que han existido y que Rieron exitosas.",GARCIA,1
302,"Éste es un programa y sin tratar de entrar en una parte, ¿us ted, tiene información que sea confidencial, fue un programa antidrogas en el Perú?",LEWIS,1
303,Claro que sí. Totalmente.,GARCIA,1
304,"¿Quién era el que seleccionaba los agentes específicamente, ¿usted mismo?",LEWIS,1
305,No conozco mucho el tema.,GARCIA,1
306,"Durante el tiempo que usted fue Congresista y también el Secretario del Consejo de Ministros, ¿usted vio al señor Markovich en el Perú?",LEWIS,1
307,"Sí, una o dos veces.",GARCIA,1
308,¿Cuál era el contexto que hace la relación con él?,LEWIS,1
309,"Bueno, fue una relación cordial de intercambiar ideas o para una reunión social, una reunión familiar social.",GARCIA,1
310,¿Usted tuvo la oportunidad de ir a su casa en Miami?,LEWIS,1
311,"Sí, sí la conocí.",GARCIA,1
312,¿Era la que se incendió?,LEWIS,1
313,"Sí, sí.",GARCIA,1
314,¿Cómo se enteró que su casa se había incendiado en agosto del 94?,LEWIS,1
315,Por él mismo.,GARCIA,1
316,Dice que él mismo. ¿Él se encontraba en el Perú en ese mo mento?,LEWIS,1
317,"No recuerdo con exactitud, pero creo que yo lo lla mé en alguna ocasión en Miami para saludarlo y él me contó sobre este atentado.",GARCIA,1
318,¿Qué es lo que le dijo él sobre el incendio?,LEWIS,1
319,"Sí, que él creía que esto era un atentado. Que al gunas fuerzas contrarias a él y a la labor que él ha hecho en el Perú. Y él acusaba directamente a algunas personas vinculadas a la administración aprista.",GARCIA,1
320,¿Usted nos puede decir qué cosa es el Apra?,LEWIS,1
321,El Apra es el partido el cual (?) y llevó al poder a Alan García.,GARCIA,1
322,"Usted ha indicado que el señor Markovich creía que eso fue por venganza por el trabajo que hizo en el Perú, ¿se trató de un trabajo contra los narcotraficantes?",LEWIS,1
323,¿Puede repetir la pregunta?,GARCIA,1
324,Si se trató de un trabajo contra los narcotraficantes.,LEWIS,1
325,Puede ser.,GARCIA,1
326,"¿Usted sabe, personalmente, en alguna forma qué es lo que hizo él en el Perú ?",LEWIS,1
327,"Bueno, yo tengo entendido que él colaboró con las autoridades peruanas en varias ocasiones, entre ellas la ""Operación Cóndor"".",GARCIA,1
328,"El hecho de que hubo una venganza contra él, él cree que fue una venganza contra él, con el incendio de su casa, ¿le pareció que pudiera ha ber sido una alternativa posible con lo que le ha sucedido?",LEWIS,1
329,"Sí, es una realidad posible.",GARCIA,1
330,¿Tuvo alguna razón para dudar de lo que él había dicho?,LEWIS,1
331,No.,GARCIA,1
332,¿Se dijo en el Perú que los operativos estaban involucrados con actividades terroristas?,LEWIS,1
333,"Si, los ""Operativos Cóndor"" en el Perú. Hay vinculación, lamentablemente, entre el terrorismo y el narcotráfico; no se implica que todo el narcotráfico esté vinculado al terrorismo y viceversa. Pero gran parte del narcotráfico tiene una vinculación directa con el terrorismo.",GARCIA,1
334,"En realidad las guerrillas de Sendero Luminoso, en cuanto a lo que usted sabe, ¿en alguna época involucrarían las actividades de los narcotra ficantes en las ciudades o en contra de las personas eminentes?",LEWIS,1
335,"A partir del año 1982, 1983 el gobierno del Pre sidente Belaúnde denunció este hecho ante la comunidad internacional, lo que él llamó el narcoterrorismo, y eso hasta ahora no se ha desmentido. Más bien los he chos han demostrado que existe vinculación con financiamiento y una protección.",GARCIA,1
336,"¿Las actividades de esta gente sucedieron no solamente en el Perú, o en otro sitio en cuanto a lo que usted sabe?",LEWIS,1
337,"Bueno, el narcotráfico en el Perú tiene mucha vinculación con Colombia. En Colombia existen los mejores laboratorios. El Perú produce el 70% de coca del mundo Sin embargo, la gente cree que es en Colombia. En Colombia conocen mejor el marketeo, el marketing, pero la materia prima básicamente es peruana y existe una vinculación también con Bolivia. Sin embargo, de los dos grupos terroristas, Sendero y Túpac Amaru, el que ha de mostrado tener vinculaciones fuera es el Movimiento Túpac Amaru.",GARCIA,1
338,¿Esto ya lo conoce usted por su propio conocimiento en el gobierno?,LEWIS,1
339,"Sí, sí he tenido conocimiento en el gobierno y durante la época que fui parlamentario.",GARCIA,1
340,"¿Usted estaba al tanto de una conferencia llamada ""Cumbre de las Américas""?",LEWIS,1
341,"Sí, claro.",GARCIA,1
342,¿Durante esa época usted se enteró que arrestaron a una per sona con el nombre de Colina en Miami?,LEWIS,1
343,Eso lo leí en los periódicos.,GARCIA,1
344,¿Su conocimiento resultó como resultado de una nota?,LEWIS,1
345,"Sí, lo leí en un periódico local.",GARCIA,1
346,¿Usted fue que indicó que la casa del señor Markovich se había incendiado y que lo mismo le sucedería a otra persona?,LEWIS,1
347,Eso fue la información que la recogí de los perió dicos.,GARCIA,1
348,¿Hubo una confirmación de que eso era verdad?,LEWIS,1
349,"Yo no tenía mucha información, salvo la que leía en los periódicos y lo que el señor Markovich me informaba, porque yo desde el año 91 ya estoy alejado de las actividades públicas.",GARCIA,1
350,"Cuando usted dice que ya no está involucrado en las actividades públicas, ¿eso fue cuando se fue a los negocios privados?",LEWIS,1
351,A partir del 92.,GARCIA,1
352,¿Es el tipo de negocios en los que se encuentra en estos mo mentos?,LEWIS,1
353,Exacto.,GARCIA,1
354,¿Usted estaba familiarizado con el libro El Mundo de Míuquiaveloi,LEWIS,1
355,¿Usted leyó las porciones del libro sobre el señor Markovich?,LEWIS,1
356,Sí.,GARCIA,1
357,"En cuanto a su conocimiento, ¿era un cómplice?",LEWIS,1
358,"Sí, porque no habían informaciones contrarias.",GARCIA,1
359,"¿Usted indicó que se encontró en la casa del señor Marko vich, en la casa que se había incendiado?",LEWIS,1
360,Sí.,GARCIA,1
361,¿Usted se encontró dentro de la casa?,LEWIS,1
362,"Sí, la conozco.",GARCIA,1
363,¿Usted vio las decoraciones?,LEWIS,1
364,Sí. Fabulosas.,GARCIA,1
365,¿Podría describir lo que usted observó dentro de la casa?,LEWIS,1
366,"Bueno, un exceso de obras, es un museo.",GARCIA,1
367,"Sin poner palabras en su boca, ¿qué tipos de artículos ha bía. Yo sé que usted es un experto en museos.",LEWIS,1
368,Yo he visitado muchas casas en el Perú y en todo el mundo y no creo equivocarme al decir que ésta es una casa que me ha impresio nado y me quedé muy impresionado. Tenía un lugar privilegiado y un despliegue tremendo de esculturas valiosas y antiguas.,GARCIA,1
369,¿Eran artículos de jade y de marfil lo que usted observó?,LEWIS,1
370,"Sí, de marfil y de jade, creo que únicas.",GARCIA,1
371,¿Es claro que el señor Markovich estaba orgulloso?,LEWIS,1
372,"Sí, claro que sí y con razón.",GARCIA,1
373,¿Usted se recuerda la última vez que estuvo en esa casa?,LEWIS,1
374,No recuerdo la fecha.,GARCIA,1
375,¿Cuando usted estuvo ahí observó las piezas de arte?,LEWIS,1
376,"Si, claro. La casa siempre ha estado igual.",GARCIA,1
377,¿Usted conoce al diputado de la Vera?,LEWIS,1
378,"Olivera, sí claro.",GARCIA,1
379,"Olivera ¿y, quién es él?",LEWIS,1
380,"Él es una persona que trabajó mucho y se hizo conocido como Secretario de la Fiscalía de la Nación, y este cargo fue creado por La Constitución del 78. Y el primer Fiscal de la Nación, la primera organización que ?e hizo durante el gobierno de Belaunde, a partir del año 80, el primer Secretario fue Olivera; y a raíz de esa labor se hizo conocido y pudo ser elegido después dipu tado. A partir del año 85, ha sido reelegido varias hasta la fecha. Ha hecho una ca rrera meteórica como Fiscalizador nato.",GARCIA,1
381,¿Él es conocido como una persona que es muy estricta con las drogas?,LEWIS,1
382,Sí.,GARCIA,1
383,"Y en relación con esa nota que usted leyó en el periódico, ¿hay una referencia con el señor Olivera, que era la misma que acabamos de hablar?",LEWIS,1
384,Sí.,GARCIA,1
385,¿Las amenazas que se generaron contra él en esa nota?,LEWIS,1
386,"Sí, Olivera siempre ha estado muy expuesto a to do cipo de ataques.",GARCIA,1
387,¿Cuál es su conocimiento del diputado Olivera involucrado en una investigación de Alan García?,LEWIS,1
388,Hace muchos años.,GARCIA,1
389,¿Y usted conoce la naturaleza de esa investigación?,LEWIS,1
390,Parcialmente.,GARCIA,1
391,¿Puede decirme en lo que consistía? En lo que usted sabe.,LEWIS,1
392,"Bueno, Olivera ha acusado de muchas cosas a Alan García, empezó el año 85 con las propiedades que Alan García tenía y, luego, con una casa de verano que García se compró al sur de Lima. Y después lo ha acusado de otro tipo de actos de corrupción. Es el principal acusador de García.",GARCIA,1
393,¿Ha habido algún tipo de venganza con el diputado Olive ra por su trabajo?,LEWIS,1
394,"Sí, sí se ha alejado mucho. Ya casi es directo e in directo.",GARCIA,1
395,"Señor Belaunde, mi nombre es Carl Burnet, represento a la compañía (?) en este caso y le voy a hacer algunas preguntas. Usted se encuentra en los negocios privados, creo que usted dijo que era el propie tario de una compañía textil, ¿es correcto, puedo preguntarle el nombre de su com pañía?",BURNET,1
396,Framar S. A. en Trujillo y Morsac S.A. también.,GARCIA,1
397,"¿Cuánto tiempo ha sido usted propietario de Framar, la compañía textil?",BURNET,1
398,Casi treinta años.,GARCIA,1
399,"Un montón de tiempo, ¿usted conoce a los propietarios de otras compañías textiles en el Perú?",BURNET,1
400,"Sí, a algunos, no a todos. Es una empresa textil, pero de alfombras. Estamos dentro del sector textil, no es lo mismo una copia del telar que el de una alfombra.",GARCIA,1
401,¿Alguna vez ha escuchado si el señor Markovich ha estado conectado con alguna compañía textil?,BURNET,1
402,No. indirectamente no.,GARCIA,1
403,¿Su esposa?,BURNET,1
404,Sí.,GARCIA,1
405,¿Qué cosa escuchó?,BURNET,1
406,Que la esposa o el primer marido de la señora te nía una fábrica textil.,GARCIA,1
407,¿Y qué pasó con esa compañía?,BURNET,1
408,No sé.,GARCIA,1
409,¿Se ha indicado que todavía tiene interés en esa compañía o ya se vendió?,BURNET,1
410,No lo sé.,GARCIA,1
411,"¿Todo lo que usted sabe es que, en un momento dado, su esposo tenía una compañía?",BURNET,1
412,"¿Esto fue al momento de su muerte aproximadamente ha ce 20 años, si no me equivoco?",BURNET,1
413,"Sí, pero después se ha sabido que la empresa fun cionaba, pero no sé nada de ella en los últimos cinco u ocho años.",GARCIA,1
414,"¿Ha escuchado algo que pueda conectar a su esposa, Sara Markovich, con alguna compañía existente aquí en el Perú?",BURNET,1
415,"En este momento, no.",GARCIA,1
416,¿Usted ha escuchado de alguna compañía acá en el Perú ene esté conectada con Sigmund Markovich?,BURNET,1
417,¿Alguna compañía que esté conectada...?,GARCIA,1
418,Cualquier compañía.,BURNET,1
419,"Sí, sí. Una compañía de chicles creo que tenía.",GARCIA,1
420,¿Qué sabe usted de esa compañía?,BURNET,1
421,"En este momento nada, pero es una compañía .mportante que produce un chicle y que es una marca internacional; es la primera o una de las primeras en Perú, pero no sé en este momento en qué situación se en cuentra.",GARCIA,1
422,"¿Usted sabe si tiene algún tipo de interés en esa compañía, en este momento?",BURNET,1
423,"No lo sé, sé que lo tuvo hace mucho tiempo, pe ro no sé si lo tiene ahora.",GARCIA,1
424,¿Usted ha escuchado si el señor Sigmund Markovich ha te nido algún tipo de interés en esa compañía en los últimos 10 años?,BURNET,1
425,"Sí, yo creo que sí.",GARCIA,1
426,¿Y usted sabe qué tipo de interés ha sido?,BURNET,1
427,Creo que era accionista.,GARCIA,1
428,¿Y usted conoce a otros accionistas?,BURNET,1
429,No.,GARCIA,1
430,Yo creo que anteriormente usted ha indicado que nunca ha escuchado hablar de una compañía llamada Romosa.,BURNET,1
431,¿O Tintesa?,BURNET,1
432,No.,GARCIA,1
433,¿O Bodcad?,BURNET,1
434,¿Bod..?,GARCIA,1
435,Bodcad.,BURNET,1
436,No me suena.,GARCIA,1
437,"Usted me indicó que cuando fue a Miami con su papá, en tendió que el señor Markovich tenía algún tipo de conexión con el gobierno nor teamericano.",BURNET,1
438,Sí.,GARCIA,1
439,¿Es algo que le informó el señor Markovich?,BURNET,1
440,"Sí, y también estaba presente el señor Percovich, que era en ese momento Primer Ministro en el Perú y Ministro del Interior que es taba pasando por Miami y que fue a recibir a mi padre.",GARCIA,1
