id,text,speaker_std,file_id,topics
20225,"¿Aló...? Hola...Trabajando...No, nada porque todavía no ha...No...Definitivamente de acá no...Charo, de acá ni hablar...Pero no llega a ese nivel, ¿ah...?No, no llega a ese nivel de ninguna manera, de ninguna manera...No sé, tengo que averiguarme cómo...Ahora, (?) le han dicho que lo pase al Wiese y tiene mucha presión.No me ha llamado, estaba esperando que me llamara...Yo mañana voy a averiguar ese tema, ¿ya?Si no, mañana lo voy a hacer pero en mi casa, ¿no?Mañana lo voy a pero en mi casa, porque a nosotros nos conviene cuanto anres que...Es que no hay otra forma.No, no, no, tiene que ser ahorita...Claro, en la forma que yo te digo, pero en la otra forma que él había averiguado que me pareció interesante, era violenta. Ahora la cuestión es que el pata todavia no se ha pronunciado. Pero acuérdate que cuando (?) el pata lo shoteó a mi amigo, ¿no...? Claro… ¿Ah...? No, sí, sí… Es extraño porque la presión de acá es la más fuerte, y sin embargo él no aceptó k presión de acá, ¿me entiendes? Bueno, no sé… No, no, no. El asunto es que… A no ser que de ahí...De allí pasa a la segunda instancia, después llega a ahí esa vaina y de ahí pasa a la Suprema...No, eso es contra (?)...Pero (?) cuando la Fiscal Provincial dijo que no había lugar a la denuncia el juez (?) pidió el Fiscal Superior, porque si no, hubiera aceptado el fallo de la Fiscal Provincial. El pata sigue (?) por el periódico. Claro… Entonces, por eso… Pero ¿con qué se van a pagar esos...? Claro, pero él al final se va a dar cuenta, al final no que nosotros le escogimos es un camino que el va a tener que seguir… No, no. Y eso que mi amigo que yo tengo inmediatamente cuando el pata escuche la voz (?) que te dije la vez pasada… Y supongo que no pensará que yo estoy... no hay motivo, pues, ¿no? Y además ¿yo qué tengo que hacer en ese asunto...? ¿Ah?...Ya… Ya… No hagas nada. El asunto es de que él no vaya a creer que yo influencio negativa mente porque no tengo ningún motivo ni nada, al contrario… .Ahora, él no debe olvidarse de que hay una contraparte y que la contraparte no es tán dormidos… ¿Ah?... Oye, ¿y será verdad que esta familia (?) quería colaborar en el asunto este...? Sí. No la familia, la familia quería arreglar… No, no, cuando surgió esa oportunidad, ¿no? Era una oportunidad en la cual ha bía que ceder algunas cosas, ¿no? Y que este pata según me dicen aceptó la mitad del acuerdo. Sí… ¿Será verdad? No sé, no… ¡Ah!, ya. Bueno. (?) yo espero que.. ¡Pucha!, que esto sí que no te lo creo… De ninguna manera, ¿no querrá más todavía? No sé, pues… ¿Ah?... No, no, no. No es conveniente porque si no, (?), primero que no puedes abando nar a (?). No, no, olvídate (?). Además es una prueba de (?). Claro… Mañana voy a llamar a mi contacto que está acá en… No, no, no, mi contacto no ha estado, ha llegado el día 10… No, mi contacto es justamente Alejandro, ¿ya? Y el pata Flores ya no estaría allí. No sé cómo es, mañana lo voy a llamar para preguntarle (?). ¿Ah? No. No lo he visto, había quedado en encontrarme con él hoy día pero… No, pues, yo le dije que me venía acá. Yo le dije que lo iba a llamar en cuanto saliera pero ya (?). También, también. Pero también (?). No, la verdad que sí, ¡ah!, porque yo tengo curiosidad por saber qué… ¿Con quién?, ¿con la otra? ¡Pucha! (?). ¿Sabes que también un poco de (?)?, porque creí que ya se iba a resolver mañana... [El señor Alexander Kouri realiza una llamada telefónica.]",DESCONOCIDO,41,media
20226,"Sí, ¿qué novedades? Bien…Ya…Tranquilo… Ya…¿Qué novedades?¿Qué evento es? Ya… Cómo va el asunto? ¿Bien? Ya… Qué sabes de Rodríguez y de Fonseca? Ya… ¿Qué sabes de Fonseca, me dices? Ya… O sea, se está revertiendo la situación… ¿Seguro? Va, o sea que hemos roto ahí… Ya, pues. ¿Perdón? No, todavía estoy en una reunión, me voy a demorar un poco más, pero de repen te voy a salir a comer como a las 12; si no, nos encontramos en algún lugar para comer juntos… Chau.",ALEX KOURI,41,media
20227,"Aló, bebe, ¿qué tal?, ¿cómo estás? Ya… Ya… Ya...Bien… Tranquilo ¿qué otra novedad? ¿(?) ha llegado o no?",ALEX KOURI,41,media
20228,"Señores, ¡qué tal! Disculpen que me haya de morado pero... me demoré un poquito. Asiento.",MONTESINOS,41,media
20229,"Me retiro, doctor.",DESCONOCIDO,41,media
20230,"Ya, okay.",MONTESINOS,41,media
20231,"Hasta luego, doctor.",DESCONOCIDO,41,media
20232,"Y, ¿cómo va?",MONTESINOS,41,media
20233,"Bueno, no tan publicitado como usted hoy día.",ALEX KOURI,41,media
20234,"¡Ah, ah!, ¡pucha!",MONTESINOS,41,media
20235,"Bueno, ahora he estado en asentamientos humanos.",ALEX KOURI,41,media
20236,"Claro, haciendo trabajo más de campo.",MONTESINOS,41,media
20237,"Sí, yo regularmente en las noches comienzo a las 7 en lo que es trabajo de campo en todo lo que es Ciudad del Pescador.",ALEX KOURI,41,media
20238,Claro.,MONTESINOS,41,media
20239,Todo lo que es Bellavista...,ALEX KOURI,41,media
20240,Ya.,MONTESINOS,41,media
20241,Ya hemos inaugurado…,ALEX KOURI,41,media
20242, (Se retira de la habitación abriendo la puerta),RUIZ,42,media
20243, (Ingresa al mismo tiempo a la habitación),HUAMAN,42,media
20244, Algunos dispositivos antes.,VENERO,42,media
20245," Si una persona, una, se puede sentar aquí está mejor.",HUAMAN,42,media
20246, Si yo quiero que cante todo.,VENERO,42,media
20247, Por eso de aquí para allá tiene que estar al mano.,HUAMAN,42,media
20248, Me pongo acá.,VENERO,42,media
20249," No, pero se puede sentar acá inclusive y tú le entregas la mano así, desde ese ángulo de allá.",HUAMAN,42,media
20250, Esto le voy a dar así.,VENERO,42,media
20251," Y que cuente, pues. Mejor cuenta porque tú sabes que a la amistad tienes que decirle, oye hermano mejor cuenta.",HUAMAN,42,media
20252, Ya yo lo guardo aquí y le entrego.,VENERO,42,media
20253, A ver siéntate aquí para ver como queda.,HUAMAN,42,media
20254, Esperando la llamada.,VENERO,42,media
20255, Siéntate ahí.,RUIZ,42,media
20256, Pero mejor me siento más acá.,VENERO,42,media
20257," Le entregas el billete en esta forma, así, a ver permíteme el dinero. Le entregas de esta forma. Toma compadre, cuéntalo. Así, toma hermano, tú sabes que plata es plata hermano. Cuéntalo compadre tú sabes, mejor cuéntalo.",HUAMAN,42,media
20258, De refilón.,RUIZ,42,media
20259," De refilón. Le dices así, toma hermano, toma compadre cuéntalo, una broma si te vas a jugar con él ¿no?",HUAMAN,42,media
20260, No me olvido.,VENERO,42,media
20261, ¡Qué maravilla el internet no!,RUIZ,42,media
20262," Sí, ahora no hace mucho por ahí. Tuve con mis hijos, me carteo, pues, más barato me sale, estamos conversando, charlando. Bien, toma asiento.",GAMARRA,42,media
20263, ¿Y cómo estás?,RUIZ,42,media
20264, Bien. Justo viniendo de camino a la altura de las construcciones.,GAMARRA,42,media
20265, Pasaste por ahí.,RUIZ,42,media
20266," S, pero ¿cuál es la educación?",GAMARRA,42,media
20267, El paisaje.,RUIZ,42,media
20268, Pero se conocen.,GAMARRA,42,media
20269," Sí, pero de muchacho. Ahí está la seguridad.",RUIZ,42,media
20270, ¿De quiénes?,GAMARRA,42,media
20271, De esa gente.,RUIZ,42,media
20272, Pero debe ser construcción del 95.,GAMARRA,42,media
20273," Hola, ¿cómo estás?",VENERO,42,media
20274, Encantado.,GAMARRA,42,media
20275," Ante todo gusto de conocerlo, no había oportunidad de presentarse y lamentablemente ésta no es una semana que está muy convulsionada para nosotros.",VENERO,42,media
20276," Sí, yo pasé por Palacio con Manuel conversando  y me encontré con algunos parentescos. Llegué muy tarde por donde estaba ahora, pero (ininteligible) hay dos personas (ininteligible) una, que creo que (ininteligible) perfectamente organizado (ininteligible) y después una casa (ininteligible) más joven (ininteligible) pero a través de los periodistas. La otra persona que (ininteligible) es una persona que trabaja (ininteligible).",GAMARRA,42,media
20277," Es lamentable lo que sucede. Realmente, la dificultad (ininteligible) está haciendo daño (ininteligible) es ingrato a veces porque la empresa, mi familia está impotente (ininteligible) los años 70, 80 han sido un emporio comercial.(ininteligible) me da mucha, me sorprende por la actitud de la señora Valenzuela, (ininteligible) a lo mejor con los ojos políticos, (ininteligible) es un reto mío y ya van tres domingos.",VENERO,42,media
20278, Pero digamos.,GAMARRA,42,media
20279," Claro, pero su actitud.",VENERO,42,media
20280," La obsesión de ella, es Montesinos, entonces todo lo que de alguna manera le obsesiona lo lleva a la pantalla. Pero digamos quien le ha dado, el periodista que lo ha facilitado ha sido Silvestri (ininteligible) tuvo la suerte de encontrarse, suerte periodísticamente, de encontrarse con persona (ininteligible) copia del fax que lo han sacado de la propia máquina, que le ha dado detalles, que le ha dado el nombre de esta persona (ininteligible) segunda oportunidad (ininteligible) mucha confianza, ustedes han trabajado dentro de la casa y ése es el que le ha contado todo eso y ha actuado con resentimiento, (ininteligible) injustamente el banco (ininteligible), pero yo te aseguro casi casi el cien por ciento de que el tema se va a desviar, como tú habras visto este último domingo el informe se ha desviado hacia Aybar Cancho.",GAMARRA,42,media
20281," Pero yo quería añadir algo con respeto a lo que me dices tú de Cancho. Nosotros no tenemos nada que ver por eso me sorprende (ininteligible) otra persona (ininteligible) pero no tenemos nada que ver con ese punto. Entonces yo voy a repetir ...(ininteligible)... Yo he estudiado en el (3) extranjero. O sea, qué te puedo decir, no soy  (ininteligible) mi familia, mis hermanos. En ese sentido me siento muy molesto, muy incómodo con todo lo que sale (ininteligible) prensa hace mucho daño. Por eso yo quería saber (ininteligible) su objetivo es otro (ininteligible) va por otro lado.",VENERO,42,media
20282, Sí por otro lado.,GAMARRA,42,media
20283," El camino de líos, ¿me entiendes?",VENERO,42,media
20284," Claro. O sea, el objetivo de ella no era la movida del dedo  (ininteligible), el objetivo de ella era...",GAMARRA,42,media
20285," Tampoco es una periodista, no sé, no confío en su personalidad de periodista, no es objetiva, ¿no sé qué te parece a ti?",VENERO,42,media
20286," Es muy apasionada, es muy apasionada. Efectivamente, a veces pierde la objetividad. Pero, yo te digo, o sea, yo sí te puedo asegurar que el tema se ha desviado (ininteligible) porque además los vinculaba a ustedes con la venta de armas, por ese lado quería (ininteligible). Pero, te cuento que yo he estado con ellos el viernes (ininteligible), los verdaderos vendedores de armas (ininteligible). En ese sentido es (ininteligible) que ahora (ininteligible) de (ininteligible) que es realmente lo que está (ininteligible).",GAMARRA,42,media
20287," Bueno, están tocando a otras personas que tampoco tenemos nada que ver con él, yo te hablo a título personal de mi familia y de mi hermano (ininteligible) nada que ver con (ininteligible) lamento que esto sucede espero que termine pronto ¿no? porque aquí  hermano hay una imagen empresarial mi nombre en Gamarra (ininteligible) el que habla está (ininteliglible).",VENERO,42,media
20288," Ahora, te digo una cosa, porque (ininteligible) en buena hora que haya salido en este programa en este canal, porque si tu ves el rating del programa de (ininteligible) La Revista Dominical con 7, Panorama viene con 12 ó 13 (ininteligible)",GAMARRA,42,media
20289, A veces ni llega (ininteligible).,RUIZ,42,media
20290, Bueno en ese caso (ininteligible) Lo máximo que ha subido (ininteligible),GAMARRA,42,media
20291, (Ininteligible) con ese programa. Porque normalmente tiene menos.,RUIZ,42,media
20292," 3,7.",GAMARRA,42,media
20293, Yo he visto (ininteligible),RUIZ,42,media
20294," Y te digo en buena hora, porque si esto hubiera salido en la Revista Dominical o en el programa de Hildebrandt sí hubiera hecho realmente daño.",GAMARRA,42,media
20295, Lo (ininteligible) con otros.,RUIZ,42,media
20296," Claro, afecta mucho más (ininteligible). Y yo te diría “Manuel, mira, por lo que sabes no tiene mucha difusión(ininteligible), porque después los canales de televisión son muy celosos en eso, (ininteligible) de estar hablando de un tema que ya lo ha grabó otro programa.",GAMARRA,42,media
20297," Entonces, aparte de (ininteligible) objetivamente un equipo de investigación (ininteligible)",VENERO,42,media
20298, (ininteligible) tiene la opinión lamentablemente (ininteligible),RUIZ,42,media
20299," Y todo con (ininteligible) con un accionista de esta empresa (ininteligible) tiene como a uno de los socios a una persona que es la que encuentra en la casa (ininteligible). Entonces, de ahí empiezan a elucubrar y a seguir la pista y 20 empresas (ininteligible) según como se mueve (ininteligible)",GAMARRA,42,media
20300, (ininteligible) eso sobre un caso...,RUIZ,42,media
20301, (Ininteligible)  Claro.,GAMARRA,42,media
20302, Ellos buscan. A veces ellos buscaban también su rating.,RUIZ,42,media
20303," Claro, buscaban su rating (ininteligible). Ahora, por suerte no les ha entregado (ininteligible) del famoso vídeo.",GAMARRA,42,media
20304, Un famoso vídeo dice que hay.,TAFUR,42,media
20305," Claro, hay un vídeo de una fiesta (ininteligible), sale tu hermano bailando.",GAMARRA,42,media
20306," Bueno, respecto de las (ininteligible) de mi hermano, desconozco.",VENERO,42,media
20307," Pero aparte, te diré una cosa, aquí (ininteligible) ¿no es cierto? Pero, este, claro iba a ser (ininteligible) vinculado con este tema. Porque si fueras tú (ininteligible) han encontrado una filmación con Susan León quién salió y no lo sacan. Pero como tu hermano va vinculado con  los otros temas, con la Caja.",GAMARRA,42,media
20308, A todos los meten en un saco.,VENERO,42,media
20309, Ah bueno te agradezco. (ininteligible) las preocupaciones (ininteligible).,VENERO,42,media
20310, Acá tengo.,GAMARRA,42,media
20311, Ya okey.,RUIZ,42,media
20312, inaudible,VENERO,42,media
20313," Oye, puerta puerta.",RUIZ,42,media
20314, He tocado.,EMBAJADORA,42,media
20315," Tantos problemas, hermano, que cosas exógenas están pasando después de la familia (ininteligible) y nosotros. Por eso te decía, te agradezco el apoyo que nos das y si vieras la situación desde un punto de vista objetivo, no especulativo, no estamos por la noticia ni por el escándalo, somos tan cristalino como cualquier empresario.",VENERO,42,media
20316, Los problemas de los de Gamarra (ininteligible).,GAMARRA,42,media
20317, Mientras luche contra los asiáticos.,RUIZ,42,media
20318, (ininteligible)  han traído...,GAMARRA,42,media
20319," Está en el Callao, dicen, no sé. Se ve en las noticias, en los periódicos.",VENERO,42,media
20320," Hace como un año —un año, ah, fíjate— mi mujer me dijo: ""oye, he visto en la avenida Larco que han abierto una tienda (ininteligible) que venden ropa usada.",GAMARRA,42,media
20321, ¿En Larco?,VENERO,42,media
20322," En Larco, en Larco.",GAMARRA,42,media
20323, En pleno Miraflores.,VENERO,42,media
20324," En pleno Larco, en pleno Miraflores.",GAMARRA,42,media
20325, Trayendo cosas.,RUIZ,42,media
20326," Eran unos coreanos y yo lo único que hice fue avisarle, hablar con Lemo, David Lemo (ininteligible). Le dije: oye, David, fíjate por si acaso. Entonces, David lo planteó ante la sociedad (ininteligible) y todas esas cosas. Y después (ininteligible) SUNAT tengo entendido que no está permitido que la gente (ininteligible). O sea, la (ininteligible) se viene metiendo desde hace mucho tiempo, por eso es que la ley (ininteligible) por ley. Porque ellos dicen: si hay una gran cantidad de ropa usada vendiéndose en el Perú, en Lima, entonces, se prohibe la de ahora, pero qué pasa con la que ya entró, que son cantidades .",GAMARRA,42,media
20327," Toneladas, verdad, de peso no de prenda.",VENERO,42,media
20328," Por peso, pero por tonelada te la venden. Y, por otro lado, hay un problema de la ropa subvaluada que viene también de Corea. Te venden una camisa pues en 2 dólares y sabes que en realidad no cuestas eso (ininteligible) está hecho en realidad no cuesta eso, hay una serie de mecanismos.",GAMARRA,42,media
20329, Tienen que cambiar las norma (ininteligible)  costos acá (ininteligible) cosas acá que cuesta la ropa frente a otras más grandes.,VENERO,42,media
20330," Bien barato, bien basrato, aprecio más bajo. ",RUIZ,42,media
20331," De otro continente (ininteligible) un costurero gana 10 dólares al mes, 15 dólares al mes (ininteligible) y en China (ininteligible) nada.",VENERO,42,media
20332," Hay sitios que les pagan con comida es increíble. Ahora hay que seguir (ininteligible), porque yo le estaba diciendo a Lemo que viera (ininteligible) de los coreanos. Hay una invasión de coreanos terrible, espectacular.",GAMARRA,42,media
20333," Están copando todos los sectores, comerciales, industriales, más que todo comerciales.",VENERO,42,media
20334," Ya estos coreanos de Miraflores yo los dejé, porque ya no tenían sino visa de turista.",GAMARRA,42,media
20335, Y estaban comercializando.,VENERO,42,media
20336," Y habían alquilado una tienda, habían constituido empresa y están vendiendo. Yo fui a Migraciones: oye, cómo un tipo con visa de turista puede estar trabajando.",GAMARRA,42,media
20337," Son comerciantes golondrinas, como hicieron en Chile, en Argentina, hacen un dinero acá y cuando ven que las papas queman se van.",VENERO,42,media
20338, Pero en Chile estuvieron desde el comienzo muy duros con ellos.,GAMARRA,42,media
20339, (ininteligible) poco a poco (ininteligible).,VENERO,42,media
20340, No ha quebrado mucha gente.,GAMARRA,42,media
20341," Me hablaban de tu esposa, creo que está candidateando. (ininteligible), espero recibir una buen (ininteligible) las semanas que faltan. ¿Y como van las encuestas ahí?",VENERO,42,media
20342," Bueno, tú sabes que hay cosas muy extrañas que (ininteligible) con mecanismos raros. El domingo en El Dominical han publicado una encuesta.",GAMARRA,42,media
20343, ¿La Revista Dominical?,RUIZ,42,media
20344," No, en el suplemento de El Comercio ,  publican una encuesta y abajo dice la prestigiosa empresa Ima  (ininteligible). Averigüé en El Comercio y me dieron la dirección, me voy a la dirección y encuentro que era una academia de preparación universitaria. (Ininteligible). Ah no, esto funcionaba, pero ya hace tiempo que cerró. Y, estaba en El Comercio y decía: “Prestigiosa empresa de investigación de mercado”.",GAMARRA,42,media
20345," Estamos hablando del diario El Comercio ,  el diario más creíble,  más serio supuestamente ¿no?",VENERO,42,media
