"id","speaker_std","file_id","topics","sentence_id","text","emotion_pred","emotion_pred_name","label_0","label_0_prob","label_1","label_1_prob","label_2","label_2_prob"
5283,"MONTESINOS",16,"reelection, safety, state_capture",5283.1,"Porque nosotros hemos dado la sensación a la opinión pública que somos drásticos y que estamos luchando contra la inmoralidad y la corrupción, o sea, habría que cortarle la cabeza y yo aquí sacrificando, pues lamentablemente debido al grado de responsabilidad, pero ahí nadie.",0,"Anger","Anger",0.5326206,"Enthusiasm",0.15811805,"None of Them",0.07072462
12850,"MONTESINOS",32,"reelection, state_capture",12850.9,"Entonces, eso es inconstitucional.",0,"Anger","Anger",0.7825794,"Enthusiasm",0.17836815,"Sadness",0.009554962
16405,"HURTADO MILLER",34,"municipal98, media",16405.2,"El otro día a mi consuegro lo invité a almorzar y se llevó un par de (?), abrí el primero y me di cuenta que era (?), cuando lo probé (?).",5,"Enthusiasm","Enthusiasm",0.57652634,"Joy",0.24690135,"None of Them",0.057196956
9892,"MONTESINOS",27,"safety",9892.21,"Entonces, el problema del narcotráfico es un 50% de desarrollo alternativo, o sea, otra actividad ajena al sembrío de la hoja de coca; y un 50% que es el tema de la intervención que es la persecución a los capos del narcotráfico, a los carteles, a las bandas y a las firmas que están tratando de hacer lo mismo que hacía el terrorismo, que vía la intimidación, quieren que los campesinos siembren la hoja de coca.",5,"Enthusiasm","Enthusiasm",0.43961132,"Anger",0.20467177,"Pride",0.12255839
4467,"MONTESINOS",13,"ivcher, foreign",4467,"Sí.",5,"Enthusiasm","Enthusiasm",0.92838156,"Hope",0.02353815,"Pride",0.015861278
12961,"MONTESINOS",32,"reelection, state_capture",12961,"No, pues, que es una cosa (?)",5,"Enthusiasm","Enthusiasm",0.820726,"Anger",0.10723605,"Pride",0.017056512
612,"BURNET",1,"foreign",612.3,"¿Cómo se le conoce?",5,"Enthusiasm","Enthusiasm",0.96688217,"Anger",0.008262007,"Hope",0.006609246
16171,"MONTESINOS",34,"municipal98, media",16171,"No vale la pena...",0,"Anger","Anger",0.7135684,"Sadness",0.16021635,"Enthusiasm",0.10218028
5225,"TRELLES",16,"reelection, safety, state_capture",5225,"O sea, la idea es: Actualmente cuando hay una denuncia constitucional, sea por antejuicio o sea por violación de la Constitución tiene un trámite que es largo.",5,"Enthusiasm","Enthusiasm",0.76674205,"Anger",0.1590893,"Pride",0.022910299
11302,"MONTESINOS",29,"miraflores, canal4",11302,"Que juntemos unas 9 mil o 10 mil personas y hay que hacer pues algún grupo folclórico, una cosa así.",5,"Enthusiasm","Enthusiasm",0.6364335,"Pride",0.12341553,"Hope",0.10340652
10850,"SANTANDER",28,"state_capture",10850,"Porque él también esa vez (Ininteligible).",0,"Anger","Anger",0.6900644,"Enthusiasm",0.21335606,"Sadness",0.05927001
2988,"MONTESINOS",103,"reelection, media, state_capture",2988,"Sí.",5,"Enthusiasm","Enthusiasm",0.92838156,"Hope",0.02353815,"Pride",0.015861278
19842,"MONTESINOS",40,"referendum, reelection",19842.2,"Dependo de esa vaina.",5,"Enthusiasm","Enthusiasm",0.5002396,"Anger",0.29712793,"Sadness",0.11851307
13295,"HURTADO MILLER",33,"referendum, municipal98, media",13295,"Sí.",5,"Enthusiasm","Enthusiasm",0.92838156,"Hope",0.02353815,"Pride",0.015861278
19912,"MEDELIUS",40,"referendum, reelection",19912,"Ahora me toca a mí.",5,"Enthusiasm","Enthusiasm",0.8001353,"Hope",0.12204871,"Pride",0.03563885
5762,"MONTESINOS",17,"safety",5762,"Que están haciendo.",5,"Enthusiasm","Enthusiasm",0.8636186,"Anger",0.048147142,"Hope",0.022773294
17182,"MONTESINOS",35,"referendum, reelection, media, state_capture",17182,"(ininteligible) eso han pasado.",0,"Anger","Anger",0.7665761,"Enthusiasm",0.13265239,"Sadness",0.06541312
1054,"KOURI",10,"municipal98",1054.2,"Entonces esta señora le dice al taxista, que era un hombre de condición económica muy humilde, le dice: “Dígame ¿y qué cosa es Montesinos, o quién es Montesinos?.",5,"Enthusiasm","Enthusiasm",0.73485965,"Anger",0.18455692,"Sadness",0.035479758
17055,"MONTESINOS",35,"referendum, reelection, media, state_capture",17055,"Sí.",5,"Enthusiasm","Enthusiasm",0.92838156,"Hope",0.02353815,"Pride",0.015861278
7135,"MONTES DE OCA",21,"reelection, state_capture",7135,"Hay como cinco mil procesos (ininteligible).",0,"Anger","Anger",0.69345033,"Enthusiasm",0.21858142,"Sadness",0.04771155
10627,"SANTANDER",28,"state_capture",10627,"Queremos hacer una reunión con todos los responsables de vigilar la imagen de esas instituciones para todos los días tener información sobre la prensa y después un equipo.",5,"Enthusiasm","Enthusiasm",0.39109203,"Pride",0.33127955,"Hope",0.24460346
9364,"MONTESINOS",26,"referendum, reelection, safety",9364,"Esta semana lo sacamos.",8,"None of Them","None of Them",0.49766216,"Joy",0.18744099,"Enthusiasm",0.18125097
5296,"MONTESINOS",16,"reelection, safety, state_capture",5296.7,"Si no había decisión política nada funcionaba; o sea, si el estadista no definía el objetivo de erradicar la subversión, el aparato del Estado no andaba y la violencia la tenemos con el señor Belaunde.",0,"Anger","Anger",0.50498134,"Enthusiasm",0.3055867,"Sadness",0.07970808
15436,"HURTADO MILLER",34,"municipal98, media",15436.1,"¿por trabajo? o por...",5,"Enthusiasm","Enthusiasm",0.9148404,"Anger",0.025083983,"Hope",0.022619585
12231,"DESCONOCIDO",30,"referendum, ecuador, reelection, state_capture",12231.1,"Dejar sin efecto y notificar a los.",5,"Enthusiasm","Enthusiasm",0.7412012,"Anger",0.11391649,"Pride",0.065500654
14275,"HURTADO MILLER",33,"referendum, municipal98, media",14275.1,"Por qué voy a obtener en segunda división cuando mi carrera es en primera división?",5,"Enthusiasm","Enthusiasm",0.7641808,"Anger",0.1568047,"Sadness",0.022942312
4280,"LUCCHETTI",12,"lucchetti_factory",4280,"Entiendo que ilegal porque los fondos son ...",5,"Enthusiasm","Enthusiasm",0.6204925,"Anger",0.32641026,"Pride",0.013378482
11080,"MONTESINOS",29,"miraflores, canal4",11080,"Sí.",5,"Enthusiasm","Enthusiasm",0.92838156,"Hope",0.02353815,"Pride",0.015861278
3474,"DESCONOCIDO",104,"safety, state_capture",3474,"Solamente tengo acá de la policía nomás.",5,"Enthusiasm","Enthusiasm",0.6927703,"Anger",0.1900231,"Fear",0.037433933
5399,"MONTESINOS",17,"safety",5399.1,"Entonces el problema está que el hotel se ha quedado aislado y la única vía de comunicación es solamente ferroviaria.",5,"Enthusiasm","Enthusiasm",0.9428782,"None of Them",0.018473601,"Joy",0.011749245
13457,"HURTADO MILLER",33,"referendum, municipal98, media",13457.5,"Si esa no es la zona no lo puede confiscar, por qué no lo expropió.",5,"Enthusiasm","Enthusiasm",0.5952458,"Anger",0.32228914,"Pride",0.030672977
11523,"LUPIS",3,"public_officials, state_capture",11523,"Sí.",5,"Enthusiasm","Enthusiasm",0.92838156,"Hope",0.02353815,"Pride",0.015861278
5493,"MONTESINOS",17,"safety",5493,"Recolectar la información en los puertos.",5,"Enthusiasm","Enthusiasm",0.9264556,"Hope",0.03076081,"Pride",0.018462172
5217,"MONTESINOS",16,"reelection, safety, state_capture",5217.2,"Entonces nosotros le alargamos este tema, vamos a dar tela al adversario o combustible ¿para qué?",5,"Enthusiasm","Enthusiasm",0.7634411,"Anger",0.06295466,"Sadness",0.05088268
3030,"MONTESINOS",103,"reelection, media, state_capture",3030.2,"No, sáquela, doctor.",5,"Enthusiasm","Enthusiasm",0.92662346,"Anger",0.030902207,"Hope",0.014618478
1780,"DE LOPEZ",100,"safety",1780,"Sí, Juan Manuel.",5,"Enthusiasm","Enthusiasm",0.93024737,"Hope",0.021098122,"Joy",0.019499695
6923,"FUJIMORI",20,"lucchetti_factory, safety",6923.2,"Durante varios años iban pero (ininteligible).",0,"Anger","Anger",0.7926492,"Enthusiasm",0.11120486,"Sadness",0.0756639
5763,"DESCONOCIDO",17,"safety",5763,"Exactamente.",5,"Enthusiasm","Enthusiasm",0.7840451,"Hope",0.09245959,"Joy",0.047184553
13061,"MILITAR DESCONOCIDO",32,"reelection, state_capture",13061,"Parece que quieren regresar.",5,"Enthusiasm","Enthusiasm",0.5345236,"Anger",0.333199,"Sadness",0.04298524
12082,"MONTESINOS",30,"referendum, ecuador, reelection, state_capture",12082.13,"El profesional va a ser un alumno eterno, sobre todo el hombre de derecho.",5,"Enthusiasm","Enthusiasm",0.38321987,"Hope",0.23004346,"Pride",0.22306068
4776,"MONTESINOS",15,"lucchetti_factory",4776,"A nadie más.",5,"Enthusiasm","Enthusiasm",0.58607376,"Anger",0.21187335,"Pride",0.0794415
1272,"MONTESINOS",10,"municipal98",1272,"... desde la época inclusive de De la Puente, o sea, en todas las canteras del ...",5,"Enthusiasm","Enthusiasm",0.7609071,"None of Them",0.081445575,"Sadness",0.054251865
15644,"BOROBIO",34,"municipal98, media",15644.2,"Pero tenemos que agarrar, tenemos que irnos a un pico de 30.",6,"Hope","Hope",0.6851554,"Pride",0.16008987,"Enthusiasm",0.1173121
16246,"BOROBIO",34,"municipal98, media",16246.1,"Pucha, que...",5,"Enthusiasm","Enthusiasm",0.7469438,"Anger",0.16138703,"Joy",0.034764677
2155,"MONTESINOS",102,"media, wiese, state_capture",2155,"¿Qué?",5,"Enthusiasm","Enthusiasm",0.94105196,"Anger",0.01681073,"Hope",0.014312516
17071,"MONTESINOS",35,"referendum, reelection, media, state_capture",17071.2,"Usted me lo dijo, eso es cierto.",5,"Enthusiasm","Enthusiasm",0.55051136,"Anger",0.37247765,"Sadness",0.045019172
7806,"MONTESINOS",22,"state_capture",7806,"Y que Moscoso lo apoye.",7,"Pride","Pride",0.54043394,"Hope",0.31769702,"Enthusiasm",0.089431085
16126,"BOROBIO",34,"municipal98, media",16126,"Rafael Rey dice que va a votar por usted.",5,"Enthusiasm","Enthusiasm",0.43079203,"Hope",0.24905333,"Pride",0.12298656
1922,"DESCONOCIDO",101,"safety",1922.1,"-1.",5,"Enthusiasm","Enthusiasm",0.94365203,"Hope",0.015196996,"Pride",0.014245119
15091,"HURTADO MILLER",34,"municipal98, media",15091,"Al toque, al toque le va a cambiar.",5,"Enthusiasm","Enthusiasm",0.5373953,"Pride",0.12111333,"Joy",0.115825415
13447,"HURTADO MILLER",33,"referendum, municipal98, media",13447,"Claro.",5,"Enthusiasm","Enthusiasm",0.8931395,"Hope",0.04158619,"Pride",0.020939406
4933,"MONTESINOS",15,"lucchetti_factory",4933.3,"Lo qué pasaba, que cada año iba basando y el comandante jefe estaba un año, se iba, venía otro y no había una (?) comandante que (?).",5,"Enthusiasm","Enthusiasm",0.75906473,"Anger",0.13897134,"Sadness",0.04601467
19400,"ARCE",40,"referendum, reelection",19400.4,"Te llamo de parte del congresista tal, entonces me pasaron la voz.",5,"Enthusiasm","Enthusiasm",0.92564464,"Hope",0.016295493,"None of Them",0.015765458
5483,"MONTESINOS",17,"safety",5483.4,"Entonces, después esos salen a trabajar a su campo.",5,"Enthusiasm","Enthusiasm",0.6065737,"Pride",0.12681966,"Hope",0.1056986
727,"KOURI",10,"municipal98",727,"Muy bien.",4,"Joy","Joy",0.7458079,"Enthusiasm",0.08986624,"None of Them",0.088791035
5734,"MONTESINOS",17,"safety",5734,"Es una experiencia increíble.",4,"Joy","Joy",0.612071,"None of Them",0.22878262,"Hope",0.06421831
10073,"MONTESINOS",27,"safety",10073.11,"Un silencio como cuando Fujimori estaba en su silencio sepulcral de samurai, yo no sé qué es lo que piensa y después me contesta, ¿se acuerda?, esos silencios ¿no?, orientales.",3,"Sadness","Sadness",0.5415366,"Anger",0.24710608,"Enthusiasm",0.13740028
13852,"HURTADO MILLER",33,"referendum, municipal98, media",13852,"No pido 13 millones, pido 30.",5,"Enthusiasm","Enthusiasm",0.70827633,"Anger",0.118489616,"Hope",0.083189815
1077,"KOURI",10,"municipal98",1077,"Gradual.",5,"Enthusiasm","Enthusiasm",0.8746994,"Pride",0.03965091,"Hope",0.025251005
3391,"MONTESINOS",104,"safety, state_capture",3391.15,"Entonces, están utilizando un pretexto para hacer una movilización y hacer un de sadoquinado, ¿de dónde?, de la plaza de armas, donde están los adoquines, de Mer caderes, y creo que Jerusalén, no sé cuáles son las pistas donde tienen adoquines.",0,"Anger","Anger",0.49443936,"Enthusiasm",0.40995002,"Sadness",0.033563178
10025,"MONTESINOS",27,"safety",10025.2,"Me dice: Doctor Montesinos, mire usted, este es la mesa donde estamos sentados, me dice, —era una mesa redonda donde estamos sentados—, supongamos que este es la mesa que significa el Perú y en un lado de la mesa está el señor Belaunde y en el otro lado estoy yo, entonces agarro la mesa y parto una raya por la mitad, la mitad está bajo control de Belaunde que representa su Estado corrupto, me dice, su estado democrático burgués, me dice, que estaba en estado de descomposición y la otra mitad representaba la guerra popular, que buscaba la creación de la República Popular de Nueva Democracia.",5,"Enthusiasm","Enthusiasm",0.55963945,"Anger",0.3231613,"Fear",0.03860179
15332,"HURTADO MILLER",34,"municipal98, media",15332,"Sí, ahora apoya a (?) también.",5,"Enthusiasm","Enthusiasm",0.53608954,"Pride",0.13363697,"Hope",0.12505531
12493,"MEDELIUS",31,"referendum, reelection, state_capture",12493.1,"Pero hablando incluso (ininteligible) (Pausa.)",0,"Anger","Anger",0.5668078,"Enthusiasm",0.34089983,"Sadness",0.06006439
19066,"MONTESINOS",39,"reelection, canal4, media, public_officials",19066.1,"Porque mañana yo agarro, por ejem plo, lo llamo a su celular y le dejo en su casilla de voz un mensaje.",5,"Enthusiasm","Enthusiasm",0.79629093,"Hope",0.073278606,"Pride",0.042568546
12598,"HERNANDEZ CANELO",31,"referendum, reelection, state_capture",12598,"(ininteligible).",0,"Anger","Anger",0.79703736,"Enthusiasm",0.13137552,"Sadness",0.04648869
9353,"MONTESINOS",26,"referendum, reelection, safety",9353,"Claro, pero tenemos que evitar que lo saquen por el tema del nepotismo.",5,"Enthusiasm","Enthusiasm",0.33243966,"Pride",0.27050206,"Hope",0.25312114
17130,"HERNANDEZ CANELO",35,"referendum, reelection, media, state_capture",17130,"Claro.",5,"Enthusiasm","Enthusiasm",0.8931395,"Hope",0.04158619,"Pride",0.020939406
18521,"IBÁRCENA",38,"public_officials, safety, state_capture",18521,"Sí, hay que ver la forma de cómo avanzar.",7,"Pride","Pride",0.4492404,"Hope",0.31869483,"Enthusiasm",0.20063461
9091,"VALLE RIESTRA",26,"referendum, reelection, safety",9091,"No, pero puede llegar a tener las firmas en un momento determinado y convocar a un referéndum.",5,"Enthusiasm","Enthusiasm",0.45322394,"Pride",0.39181215,"Hope",0.093208276
15214,"HURTADO MILLER",34,"municipal98, media",15214,"Sí, están bonitas las dos.",4,"Joy","Joy",0.47425568,"Enthusiasm",0.30682945,"None of Them",0.11813072
6735,"MONTESINOS",20,"lucchetti_factory, safety",6735.1,"Sí, Tantaleán, ¿cómo estás?, ¿dónde estás yendo ahorita?",5,"Enthusiasm","Enthusiasm",0.88722813,"Anger",0.033936992,"Pride",0.02227962
19112,"MONTESINOS",39,"reelection, canal4, media, public_officials",19112,"En segundo lugar, y aquí viene lo que decía, aprovechar esa coyuntura y ahí decir que Andrade engaña a los vecinos, o a los li meños.",5,"Enthusiasm","Enthusiasm",0.532921,"Anger",0.29426402,"Pride",0.08555969
6594,"MONTESINOS",20,"lucchetti_factory, safety",6594.1,"Pero ahora, que me inviten a los cócteles a la embajada no voy porque no pierdo el tiempo y mi tiempo para mí vale mucho acá.",5,"Enthusiasm","Enthusiasm",0.48863134,"Anger",0.28598377,"Hope",0.10012894
8265,"MONTESINOS",24,"media, foreign, safety",8265.1,"Pero fíjese, embajador, ¡cómo llegan al extremo de tomar el nombre!",0,"Anger","Anger",0.7387764,"Enthusiasm",0.20399407,"Disgust",0.021687364
10639,"SANTANDER",28,"state_capture",10639,"Así es.",5,"Enthusiasm","Enthusiasm",0.85157853,"Hope",0.047790177,"Joy",0.037704468
9336,"VALLE RIESTRA",26,"referendum, reelection, safety",9336,"He salido de mi ataúd político para venir acá.",6,"Hope","Hope",0.5063451,"None of Them",0.28461686,"Enthusiasm",0.103998065
6600,"CUCULIZA",20,"lucchetti_factory, safety",6600,"El trabajo con Servicio de Inteligencia.",5,"Enthusiasm","Enthusiasm",0.78550446,"Hope",0.07429639,"Pride",0.07178966
205,"ALVA",1,"foreign",205.1,"Yo he leído comentarios sobre el libro pero no, no, no he leído el texto completo.",5,"Enthusiasm","Enthusiasm",0.90534645,"Anger",0.04923816,"Sadness",0.01915821
1938,"DESCONOCIDO",101,"safety",1938,"Continuamos por la Vía Expresa, continuamos por la Vía Expresa.",5,"Enthusiasm","Enthusiasm",0.5125164,"Hope",0.25416827,"Pride",0.11320215
5262,"JOY WAY",16,"reelection, safety, state_capture",5262.1,"Bueno, esto es cuestión de ahora, porque eso es conveniente, pero ahí está.",5,"Enthusiasm","Enthusiasm",0.7507704,"Pride",0.102190144,"Hope",0.09198678
11660,"LUPIS",3,"public_officials, state_capture",11660,"A ella le pagan de las ganancias, sí, lógico.",5,"Enthusiasm","Enthusiasm",0.7934978,"Joy",0.04801495,"Anger",0.043584395
8920,"ARANCIBIA",25,"media, foreign, safety, state_capture",8920.3,"""Al interés nacional"".",5,"Enthusiasm","Enthusiasm",0.52030504,"Pride",0.26579037,"Hope",0.14139676
15058,"HURTADO MILLER",34,"municipal98, media",15058.2,"Yo hacía mi mercado en Punta Hermosa, con mi plata, y bacán, puedo comprar, todos me conocen: “Casero, ahora sí ya eres candidato”.",5,"Enthusiasm","Enthusiasm",0.43053687,"None of Them",0.27131787,"Anger",0.079015106
14534,"MONTESINOS",34,"municipal98, media",14534.2,"No es 20%, es más del 20%.",5,"Enthusiasm","Enthusiasm",0.7613184,"Hope",0.06632375,"Anger",0.06331236
3304,"DESCONOCIDO",103,"reelection, media, state_capture",3304.3,"Bueno, lo político nada más dime, porque…",5,"Enthusiasm","Enthusiasm",0.8286039,"Anger",0.10618537,"Hope",0.019352373
12760,"MONTESINOS",32,"reelection, state_capture",12760,"Perfecto.",4,"Joy","Joy",0.38221842,"Enthusiasm",0.35866767,"None of Them",0.1023852
11969,"LUPIS",3,"public_officials, state_capture",11969,"Es que se paga impuesto a la renta por el retiro.",5,"Enthusiasm","Enthusiasm",0.87620795,"Anger",0.06989127,"Pride",0.0141929975
13475,"BOROBIO",33,"referendum, municipal98, media",13475.1,"Existe ...",5,"Enthusiasm","Enthusiasm",0.8807321,"Pride",0.04862443,"Hope",0.024595093
1427,"HUAMAN",10,"municipal98",1427,"El vino acá, estuvo mirando acá.",5,"Enthusiasm","Enthusiasm",0.8988355,"Anger",0.034511477,"Joy",0.023977764
19487,"ARCE",40,"referendum, reelection",19487,"Ah, ya habló.",5,"Enthusiasm","Enthusiasm",0.8690358,"Anger",0.053458232,"Joy",0.026466345
10236,"VALLE RIESTRA",27,"safety",10236,"Es cuestión de actuar con la mente un poco marxista como ellos para llevarlos a este terreno.",7,"Pride","Pride",0.50945544,"Hope",0.24620801,"Enthusiasm",0.16943662
14720,"HURTADO MILLER",34,"municipal98, media",14720,"Ya.",5,"Enthusiasm","Enthusiasm",0.93020046,"Hope",0.02236557,"Pride",0.016783183
7491,"MONTESINOS",21,"reelection, state_capture",7491.5,"Sergio Salas es el de la sala, el de Derecho Constitucional que nos armó todo un lío (ininteligible) sobre el asunto del amparo.",0,"Anger","Anger",0.6364382,"Enthusiasm",0.31249624,"Sadness",0.017618762
14275,"HURTADO MILLER",33,"referendum, municipal98, media",14275.5,"Si él gana, no gana mucho.",5,"Enthusiasm","Enthusiasm",0.56543165,"Anger",0.26870945,"Sadness",0.11530186
11441,"BEDOYA",29,"miraflores, canal4",11441.2,"(11)",5,"Enthusiasm","Enthusiasm",0.94025856,"Hope",0.01862401,"Pride",0.013810062
